None,ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume,MAVshort,MAVlong,RSI,Decision
1225,TSLA,2013-05-14,94.22,97.12,81.15,83.24,37163900.0,0.0,1.0,94.22,97.12,81.15,83.24,37163900.0,97.04543333333332,148.25086950000002,39.956014269386614,Hold
1226,TSLA,2013-05-13,80.99,88.0,79.151,87.8,22416900.0,0.0,1.0,80.99,88.0,79.151,87.8,22416900.0,96.55876666666668,147.4271695,46.01205541494605,Hold
1227,TSLA,2013-05-10,69.65,81.0,69.25,76.764,25082600.0,0.0,1.0,69.65,81.0,69.25,76.764,25082600.0,95.73456666666667,146.5459895,34.07511908012499,Hold
1228,TSLA,2013-05-09,70.12,75.77,63.69,69.4,28605000.0,0.0,1.0,70.12,75.77,63.69,69.4,28605000.0,94.72956666666667,145.6529895,23.107298474945537,Hold
1229,TSLA,2013-05-08,57.5,58.2,55.71,55.7865,6769900.0,0.0,1.0,57.5,58.2,55.71,55.7865,6769900.0,93.23411666666668,144.843672,19.23830277685056,Hold
1230,TSLA,2013-05-07,62.0,62.37,55.12,55.51,9991000.0,0.0,1.0,62.0,62.37,55.12,55.51,9991000.0,91.59511666666666,144.07322200000002,12.936722552731226,Hold
1231,TSLA,2013-05-06,56.39,59.66,55.5,59.5,4366700.0,0.0,1.0,56.39,59.66,55.5,59.5,4366700.0,90.13211666666666,143.320872,20.956473352293813,Hold
1232,TSLA,2013-05-03,56.47,56.47,54.5,54.55,3378700.0,0.0,1.0,56.47,56.47,54.5,54.55,3378700.0,88.54378333333334,142.625422,20.763905905415342,Hold
1233,TSLA,2013-05-02,53.85,55.27,53.7,54.11,3050400.0,0.0,1.0,53.85,55.27,53.7,54.11,3050400.0,87.00411666666668,141.877472,22.50439863227436,Hold
1234,TSLA,2013-05-01,55.99,55.99,53.0,53.28,2742800.0,0.0,1.0,55.99,55.99,53.0,53.28,2742800.0,85.50745,141.15272199999998,21.75015644040444,Hold
1235,TSLA,2013-04-30,56.0,58.18,53.76,53.99,5522600.0,0.0,1.0,56.0,58.18,53.76,53.99,5522600.0,84.04945000000001,140.424522,19.578241884710437,Hold
1236,TSLA,2013-04-29,51.76,54.99,51.2,54.94,3639700.0,0.0,1.0,51.76,54.99,51.2,54.94,3639700.0,82.73178333333334,139.722622,18.739311854436025,Hold
1237,TSLA,2013-04-26,53.13,53.74,50.62,51.2,3622100.0,0.0,1.0,53.13,53.74,50.62,51.2,3622100.0,81.10345000000001,138.995522,16.610268757727596,Hold
1238,TSLA,2013-04-25,50.5,52.4,50.5,52.0,2795900.0,0.0,1.0,50.5,52.4,50.5,52.0,2795900.0,79.43545,138.272722,20.068535598410563,Hold
1239,TSLA,2013-04-24,50.9,51.05,48.98,50.43,2630000.0,0.0,1.0,50.9,51.05,48.98,50.43,2630000.0,77.87145,137.592222,20.08024803939449,Hold
1240,TSLA,2013-04-23,51.0,52.92,50.66,51.01,3733800.0,0.0,1.0,51.0,52.92,50.66,51.01,3733800.0,76.39278333333333,136.95537199999998,13.824975417895757,Hold
1241,TSLA,2013-04-22,48.6,50.2,47.75,50.19,3939400.0,0.0,1.0,48.6,50.2,47.75,50.19,3939400.0,74.90445,136.334222,17.30078259585568,Hold
1242,TSLA,2013-04-19,47.46,49.88,47.07,47.83,3011700.0,0.0,1.0,47.46,49.88,47.07,47.83,3011700.0,73.41245,135.679722,19.73056413134998,Hold
1243,TSLA,2013-04-18,45.98,47.599,45.3901,46.97,3367900.0,0.0,1.0,45.98,47.599,45.3901,46.97,3367900.0,71.71945,135.029022,30.73022534041482,Hold
1244,TSLA,2013-04-17,45.5,45.95,44.54,45.45,2118500.0,0.0,1.0,45.5,45.95,44.54,45.45,2118500.0,69.73611666666667,134.349222,29.14593698175787,Hold
1245,TSLA,2013-04-16,44.19,46.14,43.91,45.59,3180400.0,0.0,1.0,44.19,46.14,43.91,45.59,3180400.0,67.76815,133.662972,15.688209176122314,Hold
1246,TSLA,2013-04-15,43.5,43.8,42.51,43.3,1681400.0,0.0,1.0,43.5,43.8,42.51,43.3,1681400.0,65.53368333333333,133.003322,18.057921635434397,Hold
1247,TSLA,2013-04-12,43.25,45.139,43.05,43.75,3149400.0,0.0,1.0,43.25,45.139,43.05,43.75,3149400.0,63.75601666666667,132.330172,20.6015891032917,Hold
1248,TSLA,2013-04-11,42.06,44.55,41.75,43.59,3447400.0,0.0,1.0,42.06,44.55,41.75,43.59,3447400.0,62.11801666666666,131.70002200000002,21.415929203539804,Hold
1249,TSLA,2013-04-10,40.7,42.01,40.61,41.86,2121100.0,0.0,1.0,40.7,42.01,40.61,41.86,2121100.0,60.60535,131.036322,16.24930439621589,Hold
1250,TSLA,2013-04-09,41.8,41.8299,40.33,40.5,1696100.0,0.0,1.0,41.8,41.8299,40.33,40.5,1696100.0,59.03568333333333,130.331322,10.71817192600652,Hold
1251,TSLA,2013-04-08,41.97,42.5499,41.51,41.83,1679000.0,0.0,1.0,41.97,42.5499,41.51,41.83,1679000.0,57.43201666666666,129.647672,20.66374452097682,Hold
1252,TSLA,2013-04-05,42.0,42.0,40.5,41.37,1552400.0,0.0,1.0,42.0,42.0,40.5,41.37,1552400.0,55.76101666666667,128.971122,15.994881637875878,Hold
1253,TSLA,2013-04-04,41.11,42.25,40.811,42.01,2264800.0,0.0,1.0,41.11,42.25,40.811,42.01,2264800.0,54.086416666666665,128.331122,21.360544217687078,Hold
1254,TSLA,2013-04-03,43.1,43.47,40.2105,41.1,5643600.0,0.0,1.0,43.1,43.47,40.2105,41.1,5643600.0,52.62835,127.681772,17.032601463739198,Hold
1255,TSLA,2013-04-02,43.6,45.5,43.5101,44.34,6652400.0,0.0,1.0,43.6,45.5,43.5101,44.34,6652400.0,51.33168333333333,127.082822,33.23782234957021,Hold
1256,TSLA,2013-04-01,42.36,46.68,41.7,43.93,14098500.0,0.0,1.0,42.36,46.68,41.7,43.93,14098500.0,49.869350000000004,126.496122,37.41935483870969,Hold
1257,TSLA,2013-03-28,38.23,38.24,37.75,37.89,1158700.0,0.0,1.0,38.23,38.24,37.75,37.89,1158700.0,48.57355,125.98887199999999,28.046421663442956,Hold
1258,TSLA,2013-03-27,37.94,38.38,37.31,38.16,1296300.0,0.0,1.0,37.94,38.38,37.31,38.16,1296300.0,47.53221666666666,125.4510725,31.240349974266593,Hold
1259,TSLA,2013-03-26,37.98,38.22,37.66,37.86,1808200.0,0.0,1.0,37.98,38.22,37.66,37.86,1808200.0,46.934666666666665,124.9027225,30.270546197039295,Hold
1260,TSLA,2013-03-25,37.1,38.52,36.77,37.53,2378800.0,0.0,1.0,37.1,38.52,36.77,37.53,2378800.0,46.33533333333333,124.3339725,33.63584798638685,Hold
1261,TSLA,2013-03-22,36.2,36.8,36.2,36.62,440200.0,0.0,1.0,36.2,36.8,36.2,36.62,440200.0,45.57266666666666,123.7702725,30.292979546710882,Hold
1262,TSLA,2013-03-21,35.95,37.06,35.74,36.01,1146300.0,0.0,1.0,35.95,37.06,35.74,36.01,1146300.0,44.95466666666666,123.2153225,29.557713052858674,Hold
1263,TSLA,2013-03-20,35.26,36.07,35.16,35.95,1423000.0,0.0,1.0,35.26,36.07,35.16,35.95,1423000.0,44.349333333333334,122.6472725,32.483698873740366,Hold
1264,TSLA,2013-03-19,35.25,35.6,34.94,35.08,1098500.0,0.0,1.0,35.25,35.6,34.94,35.08,1098500.0,43.742666666666665,122.0721725,33.455433455433436,Hold
1265,TSLA,2013-03-18,35.3,36.06,34.92,35.15,1316100.0,0.0,1.0,35.3,36.06,34.92,35.15,1316100.0,43.11466666666667,121.4957775,27.910052910052897,Hold
1266,TSLA,2013-03-15,36.64,36.65,35.21,35.29,3279600.0,0.0,1.0,36.64,36.65,35.21,35.29,3279600.0,42.459666666666664,120.9100275,29.459459459459453,Hold
1267,TSLA,2013-03-14,38.9,38.91,36.77,36.85,2021000.0,0.0,1.0,38.9,38.91,36.77,36.85,2021000.0,41.98133333333333,120.33867749999999,33.587786259542,Hold
1268,TSLA,2013-03-13,39.0,39.49,38.81,38.98,822000.0,0.0,1.0,39.0,39.49,38.81,38.98,822000.0,41.547333333333334,119.75607749999999,43.74262101534827,Hold
1269,TSLA,2013-03-12,38.9,39.38,38.85,39.12,1275100.0,0.0,1.0,38.9,39.38,38.85,39.12,1275100.0,41.17033333333333,119.19462750000001,31.141618497109803,Hold
1270,TSLA,2013-03-11,38.87,39.44,38.65,39.1,1579500.0,0.0,1.0,38.87,39.44,38.65,39.1,1579500.0,40.77333333333333,118.6723775,32.0446096654275,Hold
1271,TSLA,2013-03-08,38.06,39.44,37.36,38.47,912100.0,0.0,1.0,38.06,39.44,37.36,38.47,912100.0,40.38266666666666,118.1485275,53.60696517412934,Hold
1272,TSLA,2013-03-07,37.73,38.65,36.88,38.23,1158300.0,0.0,1.0,37.73,38.65,36.88,38.23,1158300.0,40.062666666666665,117.63607750000001,50.43695380774032,Hold
1273,TSLA,2013-03-06,37.01,37.88,36.97,37.69,1150000.0,0.0,1.0,37.01,37.88,36.97,37.69,1150000.0,39.75333333333333,117.08462749999998,48.96969696969696,Hold
1274,TSLA,2013-03-05,36.0,36.92,35.79,36.65,2087000.0,0.0,1.0,36.0,36.92,35.79,36.65,2087000.0,39.46,116.5055775,45.08928571428571,Hold
1275,TSLA,2013-03-04,34.77,35.83,34.7,35.58,1757700.0,0.0,1.0,34.77,35.83,34.7,35.58,1757700.0,39.126333333333335,115.9437775,44.298245614035096,Hold
1276,TSLA,2013-03-01,35.0,35.08,34.25,34.65,1546600.0,0.0,1.0,35.0,35.08,34.25,34.65,1546600.0,38.838,115.37875749999999,42.79661016949153,Hold
1277,TSLA,2013-02-28,35.89,36.1,34.37,34.83,1964900.0,0.0,1.0,35.89,36.1,34.37,34.83,1964900.0,38.54066666666667,114.8155575,44.14225941422592,Hold
1278,TSLA,2013-02-27,34.41,35.41,34.4,35.1,1959200.0,0.0,1.0,34.41,35.41,34.4,35.1,1959200.0,38.257666666666665,114.2928075,50.11160714285715,Hold
1279,TSLA,2013-02-26,34.46,34.96,33.8,34.43,2762900.0,0.0,1.0,34.46,34.96,33.8,34.43,2762900.0,38.01,113.7540075,46.23430962343097,Hold
1280,TSLA,2013-02-25,36.15,36.75,34.34,34.38,2889400.0,0.0,1.0,36.15,36.75,34.34,34.38,2889400.0,37.806000000000004,113.21790749999998,45.195353748680056,Hold
1281,TSLA,2013-02-22,35.72,36.39,35.6,36.11,2547300.0,0.0,1.0,35.72,36.39,35.6,36.11,2547300.0,37.61533333333333,112.7116575,46.16182572614107,Hold
1282,TSLA,2013-02-21,36.49,37.39,34.54,35.16,9037800.0,0.0,1.0,36.49,37.39,34.54,35.16,9037800.0,37.40833333333333,112.18505749999998,27.423167848699762,Hold
1283,TSLA,2013-02-20,39.3,39.65,38.46,38.54,3122000.0,0.0,1.0,39.3,39.65,38.46,38.54,3122000.0,37.29266666666667,111.6830075,47.52136752136753,Hold
1284,TSLA,2013-02-19,37.36,39.29,37.31,39.28,2701400.0,0.0,1.0,37.36,39.29,37.31,39.28,2701400.0,37.232,111.1559075,50.724637681159415,Hold
1285,TSLA,2013-02-15,38.5,38.51,36.95,37.04,2017600.0,0.0,1.0,38.5,38.51,36.95,37.04,2017600.0,36.98866666666666,110.72025749999999,44.903777619387036,Hold
1286,TSLA,2013-02-14,38.64,38.75,38.21,38.3,990700.0,0.0,1.0,38.64,38.75,38.21,38.3,990700.0,36.801,110.27535749999998,50.23255813953489,Hold
1287,TSLA,2013-02-13,38.3,39.0,38.05,38.45,966800.0,0.0,1.0,38.3,39.0,38.05,38.45,966800.0,36.81966666666666,109.8329075,52.59208731241475,Hold
1288,TSLA,2013-02-12,38.45,38.87,37.29,37.89,2261300.0,0.0,1.0,38.45,38.87,37.29,37.89,2261300.0,36.81066666666667,109.41985749999999,54.372355430183354,Hold
1289,TSLA,2013-02-11,37.98,39.15,37.5,38.42,3266300.0,0.0,1.0,37.98,39.15,37.5,38.42,3266300.0,36.82933333333333,109.00775750000001,60.410557184750736,Hold
1290,TSLA,2013-02-08,39.45,40.0,39.14,39.24,1139800.0,0.0,1.0,39.45,40.0,39.14,39.24,1139800.0,36.88633333333333,108.59705749999999,66.96230598669622,Hold
1291,TSLA,2013-02-07,39.19,39.68,38.95,39.48,1196600.0,0.0,1.0,39.19,39.68,38.95,39.48,1196600.0,36.98166666666667,108.18395750000002,67.10816777041941,Hold
1292,TSLA,2013-02-06,38.18,39.39,37.9045,39.17,1893200.0,0.0,1.0,38.18,39.39,37.9045,39.17,1893200.0,37.087,107.7742575,64.93030080704328,Hold
1293,TSLA,2013-02-05,38.0,38.65,37.68,38.13,1310200.0,0.0,1.0,38.0,38.65,37.68,38.13,1310200.0,37.159666666666666,107.33445750000001,63.21428571428572,Hold
1294,TSLA,2013-02-04,38.4,38.42,37.59,37.74,1128000.0,0.0,1.0,38.4,38.42,37.59,37.74,1128000.0,37.24833333333333,106.9152575,61.71548117154811,Hold
1295,TSLA,2013-02-01,38.17,38.5,37.62,38.3,1100600.0,0.0,1.0,38.17,38.5,37.62,38.3,1100600.0,37.35333333333334,106.4295075,58.31435079726651,Hold
1296,TSLA,2013-01-31,37.87,37.87,36.93,37.51,901400.0,0.0,1.0,37.87,37.87,36.93,37.51,901400.0,37.42733333333334,105.9290575,59.03151421983091,Hold
1297,TSLA,2013-01-30,37.85,38.0,37.43,37.52,968100.0,0.0,1.0,37.85,38.0,37.43,37.52,968100.0,37.449666666666666,105.4231575,44.709543568464746,Hold
1298,TSLA,2013-01-29,38.1,38.44,37.13,37.95,1426600.0,0.0,1.0,38.1,38.44,37.13,37.95,1426600.0,37.41533333333333,104.9239075,42.87245444801716,Hold
1299,TSLA,2013-01-28,36.86,38.71,36.86,38.03,1986000.0,0.0,1.0,36.86,38.71,36.86,38.03,1986000.0,37.379000000000005,104.3905675,56.90376569037659,Hold
1300,TSLA,2013-01-25,37.0,37.54,36.8,36.98,1287800.0,0.0,1.0,37.0,37.54,36.8,36.98,1287800.0,37.30833333333333,103.8857175,40.51724137931034,Hold
1301,TSLA,2013-01-24,36.0,37.72,35.84,36.99,1970400.0,0.0,1.0,36.0,37.72,35.84,36.99,1970400.0,37.259,103.37180750000002,39.29618768328445,Hold
1302,TSLA,2013-01-23,35.02,36.24,34.96,36.0,1564300.0,0.0,1.0,35.02,36.24,34.96,36.0,1564300.0,37.184666666666665,102.79600750000002,36.96551724137931,Hold
1303,TSLA,2013-01-22,34.56,35.55,34.26,35.19,1920200.0,0.0,1.0,34.56,35.55,34.26,35.19,1920200.0,37.10133333333333,102.0879075,28.5524568393094,Hold
1304,TSLA,2013-01-18,34.74,34.78,33.82,34.52,3555100.0,0.0,1.0,34.74,34.78,33.82,34.52,3555100.0,37.03033333333333,101.3845075,18.021680216802153,Hold
1305,TSLA,2013-01-17,34.16,34.85,33.92,34.38,1436700.0,0.0,1.0,34.16,34.85,33.92,34.38,1436700.0,36.99033333333333,100.74555750000002,14.972527472527517,Hold
1306,TSLA,2013-01-16,33.85,34.23,33.73,34.1,1378200.0,0.0,1.0,33.85,34.23,33.73,34.1,1378200.0,36.971999999999994,100.11635749999999,15.034482758620726,Hold
1307,TSLA,2013-01-15,33.11,34.25,33.08,33.9,1624200.0,0.0,1.0,33.11,34.25,33.08,33.9,1624200.0,36.941,99.48975750000001,17.004680187207512,Hold
1308,TSLA,2013-01-14,33.08,33.38,32.85,33.26,925100.0,0.0,1.0,33.08,33.38,32.85,33.26,925100.0,36.87966666666667,98.8337075,16.366366366366393,Hold
1309,TSLA,2013-01-11,34.04,34.04,32.11,32.91,1563200.0,0.0,1.0,34.04,34.04,32.11,32.91,1563200.0,36.82899999999999,98.18395749999999,8.217054263565998,Hold
1310,TSLA,2013-01-10,33.87,33.99,33.38,33.53,922500.0,0.0,1.0,33.87,33.99,33.38,33.53,922500.0,36.800666666666665,97.50330749999999,18.312101910828176,Hold
1311,TSLA,2013-01-09,34.01,34.19,33.4,33.64,698000.0,0.0,1.0,34.01,34.19,33.4,33.64,698000.0,36.718333333333334,96.80575750000001,19.59247648902827,Hold
1312,TSLA,2013-01-08,34.5,34.5,33.11,33.68,1284000.0,0.0,1.0,34.5,34.5,33.11,33.68,1284000.0,36.669,96.15165749999998,14.357262103505917,Hold
1313,TSLA,2013-01-07,34.8,34.8,33.9,34.34,442000.0,0.0,1.0,34.8,34.8,33.9,34.34,442000.0,36.528999999999996,95.46565749999999,21.917808219178184,Hold
1314,TSLA,2013-01-04,34.8,34.8,33.92,34.4,674000.0,0.0,1.0,34.8,34.8,33.92,34.4,674000.0,36.36633333333334,94.77465749999999,26.881720430107606,Hold
1315,TSLA,2013-01-03,35.18,35.45,34.75,34.77,742000.0,0.0,1.0,35.18,35.45,34.75,34.77,742000.0,36.29066666666667,94.0315075,31.313131313131365,Hold
1316,TSLA,2013-01-02,35.0,35.4499,34.705,35.36,1194800.0,0.0,1.0,35.0,35.4499,34.705,35.36,1194800.0,36.19266666666667,93.29429750000001,44.223826714801454,Hold
1317,TSLA,2012-12-31,33.0,33.97,33.0,33.87,594900.0,0.0,1.0,33.0,33.97,33.0,33.87,594900.0,36.04,92.5458475,39.38906752411577,Hold
1318,TSLA,2012-12-28,33.38,33.65,33.02,33.22,414100.0,0.0,1.0,33.38,33.65,33.02,33.22,414100.0,35.88433333333333,91.79224750000002,39.51612903225805,Hold
1319,TSLA,2012-12-27,33.5,33.91,33.0,33.69,561100.0,0.0,1.0,33.5,33.91,33.0,33.69,561100.0,35.726666666666674,91.0620975,44.71669218989277,Hold
1320,TSLA,2012-12-26,33.96,34.5,33.5,33.59,601400.0,0.0,1.0,33.96,34.5,33.5,33.59,601400.0,35.538333333333334,90.3365475,45.984251968503955,Hold
1321,TSLA,2012-12-24,33.64,34.35,33.55,34.28,375800.0,0.0,1.0,33.64,34.35,33.55,34.28,375800.0,35.365,89.64329749999999,52.77777777777781,Hold
1322,TSLA,2012-12-21,33.94,34.17,33.58,34.0,1492400.0,0.0,1.0,33.94,34.17,33.58,34.0,1492400.0,35.19266666666667,88.9693975,55.709876543209894,Hold
1323,TSLA,2012-12-20,34.51,34.7881,34.05,34.43,921200.0,0.0,1.0,34.51,34.7881,34.05,34.43,921200.0,35.06933333333333,88.2678975,61.58536585365857,Hold
1324,TSLA,2012-12-19,34.75,35.26,34.52,34.61,1298800.0,0.0,1.0,34.75,35.26,34.52,34.61,1298800.0,34.965,87.5255975,58.82352941176471,Hold
1325,TSLA,2012-12-18,34.26,35.07,34.26,34.59,1553900.0,0.0,1.0,34.26,35.07,34.26,34.59,1553900.0,34.84133333333333,86.7936475,57.877280265340005,Hold
1326,TSLA,2012-12-17,33.77,34.5,33.75,34.4,824900.0,0.0,1.0,33.77,34.5,33.75,34.4,824900.0,34.73766666666667,86.09909750000001,55.8252427184466,Hold
1327,TSLA,2012-12-14,33.6,34.4,33.59,33.81,1023000.0,0.0,1.0,33.6,34.4,33.59,33.81,1023000.0,34.614000000000004,85.36339749999999,45.66284779050734,Hold
1328,TSLA,2012-12-13,35.26,35.3,32.75,33.61,2151300.0,0.0,1.0,35.26,35.3,32.75,33.61,2151300.0,34.46933333333333,84.5664475,43.67999999999999,Hold
1329,TSLA,2012-12-12,35.21,35.8,34.95,35.26,2063800.0,0.0,1.0,35.21,35.8,34.95,35.26,2063800.0,34.376999999999995,83.77589750000001,53.253652058432905,Hold
1330,TSLA,2012-12-11,34.6,35.5,34.46,35.28,1572600.0,0.0,1.0,34.6,35.5,34.46,35.28,1572600.0,34.32033333333333,82.99779749999999,49.425287356321846,Hold
1331,TSLA,2012-12-10,34.43,34.7999,34.18,34.57,929800.0,0.0,1.0,34.43,34.7999,34.18,34.57,929800.0,34.23966666666667,82.2274475,55.663430420712004,Hold
1332,TSLA,2012-12-07,34.3,34.49,33.85,34.17,664400.0,0.0,1.0,34.3,34.49,33.85,34.17,664400.0,34.178666666666665,81.4721075,58.01011804384489,Hold
1333,TSLA,2012-12-06,33.82,34.8,33.5,33.9,660400.0,0.0,1.0,33.82,34.8,33.5,33.9,660400.0,34.13566666666667,80.7299575,51.832460732984295,Hold
1334,TSLA,2012-12-05,33.82,34.19,33.58,33.71,661500.0,0.0,1.0,33.82,34.19,33.58,33.71,661500.0,34.108666666666664,79.9929575,51.03092783505153,Hold
1335,TSLA,2012-12-04,34.08,34.8,33.55,33.9,1263300.0,0.0,1.0,34.08,34.8,33.55,33.9,1263300.0,34.092666666666666,79.2455075,46.4285714285714,Hold
1336,TSLA,2012-12-03,33.89,35.0,33.5,34.62,2085700.0,0.0,1.0,33.89,35.0,33.5,34.62,2085700.0,34.11,78.52900749999999,55.38194444444443,Hold
1337,TSLA,2012-11-30,33.63,34.28,33.01,33.82,1420300.0,0.0,1.0,33.63,34.28,33.01,33.82,1420300.0,34.10733333333333,77.86701749999999,45.02446982055465,Hold
1338,TSLA,2012-11-29,33.44,34.0,32.87,33.69,1103400.0,0.0,1.0,33.44,34.0,32.87,33.69,1103400.0,34.12166666666666,77.2043175,42.43421052631577,Hold
1339,TSLA,2012-11-28,32.0,34.29,31.91,33.23,1525200.0,0.0,1.0,32.0,34.29,31.91,33.23,1525200.0,34.132333333333335,76.5375675,39.570552147239226,Hold
1340,TSLA,2012-11-27,32.13,32.66,31.52,32.15,910800.0,0.0,1.0,32.13,32.66,31.52,32.15,910800.0,34.086333333333336,75.87061750000001,34.81781376518218,Hold
1341,TSLA,2012-11-26,32.1,32.3,31.62,32.27,495800.0,0.0,1.0,32.1,32.3,31.62,32.27,495800.0,34.04066666666667,75.2073175,38.904899135446705,Hold
1342,TSLA,2012-11-23,32.6,32.83,31.7,32.13,430300.0,0.0,1.0,32.6,32.83,31.7,32.13,430300.0,33.989,74.55036750000001,39.24418604651165,Hold
1343,TSLA,2012-11-21,32.61,33.47,32.286,32.47,963200.0,0.0,1.0,32.61,33.47,32.286,32.47,963200.0,33.92666666666666,73.8808675,24.955116696588874,Hold
1344,TSLA,2012-11-20,32.8,33.1,31.91,33.0,922500.0,0.0,1.0,32.8,33.1,31.91,33.0,922500.0,33.88,73.2423675,31.249999999999986,Hold
1345,TSLA,2012-11-19,32.07,33.25,31.84,32.92,1392400.0,0.0,1.0,32.07,33.25,31.84,32.92,1392400.0,33.818333333333335,72.57211749999999,34.86238532110093,Hold
1346,TSLA,2012-11-16,31.15,32.0,30.5901,31.8399,908700.0,0.0,1.0,31.15,32.0,30.5901,31.8399,908700.0,33.70099666666667,71.88166700000001,30.994600414348852,Hold
1347,TSLA,2012-11-15,31.3,31.44,30.5,30.82,984000.0,0.0,1.0,31.3,31.44,30.5,30.82,984000.0,33.599329999999995,71.182657,27.61627906976743,Hold
1348,TSLA,2012-11-14,31.96,32.12,31.204,31.38,871300.0,0.0,1.0,31.96,32.12,31.204,31.38,871300.0,33.537996666666665,70.494857,33.93103448275859,Hold
1349,TSLA,2012-11-13,31.29,32.0,30.72,31.6143,998300.0,0.0,1.0,31.29,32.0,30.72,31.6143,998300.0,33.468806666666666,69.8079285,34.332286854118976,Hold
1350,TSLA,2012-11-12,30.29,31.42,30.16,31.07,555900.0,0.0,1.0,30.29,31.42,30.16,31.07,555900.0,33.38480666666666,69.1329785,25.065321832944704,Hold
1351,TSLA,2012-11-09,30.6,30.93,29.85,30.32,863000.0,0.0,1.0,30.6,30.93,29.85,30.32,863000.0,33.252806666666665,68.45232850000001,25.24262230144585,Hold
1352,TSLA,2012-11-08,31.01,31.88,30.94,31.31,1274000.0,0.0,1.0,31.01,31.88,30.94,31.31,1274000.0,33.16314,67.7738285,34.99104507731505,Hold
1353,TSLA,2012-11-07,31.0,32.05,30.81,31.54,1714500.0,0.0,1.0,31.0,32.05,30.81,31.54,1714500.0,33.06680666666667,67.1104285,39.02397838568053,Hold
1354,TSLA,2012-11-06,30.61,31.2,29.95,31.15,2324000.0,0.0,1.0,30.61,31.2,29.95,31.15,2324000.0,32.95147333333333,66.45698349999999,42.86590759923523,Hold
1355,TSLA,2012-11-05,29.8,31.58,29.33,31.5,2048900.0,0.0,1.0,29.8,31.58,29.33,31.5,2048900.0,32.84847333333333,65.8289835,44.681291962534175,Hold
1356,TSLA,2012-11-02,29.27,29.55,28.55,28.9182,1030300.0,0.0,1.0,29.27,29.55,28.55,28.9182,1030300.0,32.665746666666664,65.2342745,33.410809470683006,Hold
1357,TSLA,2012-11-01,28.25,29.49,28.2,29.2454,1024100.0,0.0,1.0,28.25,29.49,28.2,29.2454,1024100.0,32.51359333333333,64.6326015,33.32264471016593,Hold
1358,TSLA,2012-10-31,27.7,28.35,27.37,28.1314,775200.0,0.0,1.0,27.7,28.35,27.37,28.1314,775200.0,32.33097333333333,64.0487585,26.254438331577518,Hold
1359,TSLA,2012-10-26,27.53,27.8,27.02,27.38,477400.0,0.0,1.0,27.53,27.8,27.02,27.38,477400.0,32.068306666666665,63.4756585,24.640666483566775,Hold
1360,TSLA,2012-10-25,27.8,27.8,27.45,27.52,577700.0,0.0,1.0,27.8,27.8,27.45,27.52,577700.0,31.809639999999998,62.9149085,28.363501587715007,Hold
1361,TSLA,2012-10-24,28.52,28.52,27.25,27.42,1016400.0,0.0,1.0,28.52,28.52,27.25,27.42,1016400.0,31.57130666666667,62.355208499999996,31.242414211629722,Hold
1362,TSLA,2012-10-23,27.38,28.56,27.3702,28.39,749000.0,0.0,1.0,27.38,28.56,27.3702,28.39,749000.0,31.37864,61.770008499999996,34.218304655336226,Hold
1363,TSLA,2012-10-22,27.99,28.0,27.36,27.85,470200.0,0.0,1.0,27.99,28.0,27.36,27.85,470200.0,31.176973333333333,61.1723585,30.752554020473085,Hold
1364,TSLA,2012-10-19,27.83,28.2,27.3,27.74,1027400.0,0.0,1.0,27.83,28.2,27.3,27.74,1027400.0,30.977973333333335,60.5460585,32.18184153075639,Hold
1365,TSLA,2012-10-18,28.99,28.99,27.78,28.04,741000.0,0.0,1.0,28.99,28.99,27.78,28.04,741000.0,30.78264,59.918858500000006,37.18294657312467,Hold
1366,TSLA,2012-10-17,28.25,28.84,27.8,28.8191,668000.0,0.0,1.0,28.25,28.84,27.8,28.8191,668000.0,30.589276666666667,59.391804,35.657281050267756,Hold
1367,TSLA,2012-10-16,27.67,28.09,27.34,28.06,479300.0,0.0,1.0,27.67,28.09,27.34,28.06,479300.0,30.397276666666667,58.821354,31.112823741397662,Hold
1368,TSLA,2012-10-15,28.0,28.05,26.86,27.33,1468700.0,0.0,1.0,28.0,28.05,26.86,27.33,1468700.0,30.185276666666667,58.234604,30.005443544166,Hold
